hssd_id,category,primary_direction_kind,annotation_kind,axis,is_semantic,is_strict_positive_front,confidence,validation_status,outcome
03e9622ccd358c4a74cb5186b9f2d9691605f1cd,l-shaped couch,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
03ea3b664f0add400809a89ee11d4df65df4581b,wall art,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
03ea6472f528d540163f2067c40e832054ed30ab,sink cabinet,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
03ec07ddbb7262844606d7a97d7b6b35d7f6ec00,ceiling lamp,,down,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_down
03ee88f8d8feb58ba1714bdfb88093b7469d51c9,end table,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
03ef3bc5dca1c31e308fac0da12f0ad8faa4a3f1,fireplace,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
03f10b35c7310988c0002289934c4b78f80950bd,swing,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
03f18e41c8808dd0031637e759ac79a388477f52,picture frame,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
03f226dd0e012925a8674564c4de19cb786c9a88,desk,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
03fdc8dd8b89fbff8cf749f5c847180ab13e53d2,coffee table,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
0401d370f82582f973cb9606076eeda41e90813c,ottoman,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
040270e2325c49cf03c1e0846cede42781d52c23,pendant lamp,,down,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_down
0408927888d894832d62589d945d600dad793e90,wall mirror,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
040b3052e52fe415092d1c10d466381b7b63064c,potted plant,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
040c6cf6e1e98037329815a1e3ceb38c505f9523,gym equipment,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
040e26b6afd850d9567eccce83c4347bc8ddd729,"stairway.n.01,stairs",front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
0417d03c450eb0fff31f32e2999a1b13395ac51b,fireplace,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
041a043cceb0562e06330f15e31e7d266c4bfacc,radio receiver,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
041c06dd0009364a773620e1eb2fd1dc3808222a,kitchen cabinet,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
042102dff37f1a43e06e8ed2eb307738cc1cf882,l-shaped couch,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
0435460643f982a6b247ee4cd009c9a56eb133cb,armoire,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
0437aada80d3f25d6b05c297845c3d1d4c711579,rug,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
0443db4d501a2ef4f89301f47f4be51a6be97d5f,bowl,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
0447294ccfcb2ae3908ef4e09dde75184cbf9f65,desk,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
044b39afb53c1f71165d8fcf393d7a8856b3f327,rug,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
044cb762363e6784f03f023cf5766ae761906236,wall art,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
044ccac5e48c80f820c38ea8fa9b0192869b3a99,armchair,front,front,"[0.0, 0.0, 1.0]",True,True,0.72,geometry_axis_verified,preserved
04549c868bea0d44eb0081b626419440e99a1e68,wall art,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
0459e0ef654e9d3b187af4687e543c5277aec5d5,"toilet brush.n.01,toilet brush holder",,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
0463153d9be9a8603ecd0e9af7e7763f42ee6c92,chest of drawers,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
046d2399c7a068aa44cf509456fa190e07710916,chandelier,,down,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_down
047b04d3192d8ba22aeeab2c6f9fc63766926cd4,bar stool,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
04801d6f327197470d63bfd728d4cf02bd33ec56,easy chair,front,front,"[0.0, 0.0, 1.0]",True,False,0.05,geometry_axis_verified,preserved
0486ae7dd0b011240a162dc0ff1d96e2cac23dca,armoire,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
048800f7638798e930ebf692db5f4172f323d698,chair,front,front,"[0.0, 0.0, 1.0]",True,True,0.72,geometry_axis_verified,preserved
048843fa0d4d6d5d53639874af6194a0eaa44f27,chandelier,,down,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_down
048d80c36ddc6ac63785ca08ccf231431195717c,sink cabinet,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
048dc9201fecb8866e67aaae1a35dcfe5bf59024,bookcase,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
0491b9ede319cf663bcf2690efb55817be7f2bb6,shower stall,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
04931d5ea7f08e2d909793ade1d4c15819db2ceb,floor lamp,,down,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_down
04935a19ff917a71458e2550d1b6459119282f63,fence,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
049516ae0f5a27903a2ad93bfd992979822736c8,pendant lamp,,down,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_down
049e5873d8721aea3e6b8edc5b6ce941c345e6e1,wall art,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
04a0156632b5fe136cbe6400b23b28cf88d23ccc,throw pillow,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
04aa46b383620e09b40c1bbd68f36cd4d96bf416,footstool,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
04ab559761a405195f9b6fa02e7bbd65c01c2039,"toilet brush.n.01,toilet brush holder",,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
04b85c45598c9650b3d2d538fe6c737c608a581d,throw pillow,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
04bb40b773ed64d7a4858987e71e6ba9fb04f9b9,swivel chair,front,front,"[0.0, 0.0, 1.0]",True,True,0.72,geometry_axis_verified,preserved
04bf1ad9da0aaddcf0d94a3ebba8866c8a4a3e86,throw pillow,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
04c311f4468177fe8beb523d75ab7d1a45ead5b9,"toilet brush.n.01,toilet brush holder",,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
04c4d866301b6f347bd5dc7b4d91e4f33dbd7688,wall mirror,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
04c99a0e259fa98fbbc7171112d0a285c1648718,nightstand,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
04cb03c26e0eba03e16ed2dd48192b5817ac66d1,lantern,,down,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_down
04cc32d77b9eadaf21a6289fef5879659452f3ae,wall art,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
04e3238a93ca143822b01672f443804fb0880219,floor lamp,,down,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_down
04e86791944c981fd6a14d6efe54e67735590e91,fence,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
04ed449bae4986d2fcf17340168a9bdfeeac5084,window curtain,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
04f0786c4011462e4b21379744092398632a8389,clothing rack,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
04f411297e7255eee22742e15995c9d138c41d62,bread-bin,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
04f493a8a0fa48c516b148b9cf7af5ebe99a0e88,rug,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
04f865ebc872cf2c58acbf99c0e883a3b150ec7f,sofa,front,front,"[0.0, 0.0, 1.0]",True,True,0.72,geometry_axis_verified,preserved
04fe4104474c8006de4f015f7f48a2fb018299de,wall art,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
05084521811cf5a58469c3ccf0240a067ca318bb,throw pillow,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
051239c63082d6b0cda8ef2db8be17d840be44bc,double bed,front,front,"[0.0, 0.0, 1.0]",True,True,0.72,geometry_axis_verified,preserved
0516be93fa8832ae85f42da29177aaf7f3500dcb,barbecue,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
051ace1690a6edd02ae82cade929b07f08414251,window curtain,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
051e7613c71593d5d91bac3b3d03a36e51dd0c23,ceiling lamp,,down,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_down
05206ad5b8ad9956a076ab73038089b964ddb2fd,sofa,front,front,"[0.0, 0.0, 1.0]",True,True,0.72,geometry_axis_verified,preserved
05424dff4ffe89ee53ea1a6c74d6ed24da66433a,shoe,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
0546a524f6584d5beeaf8a72b3df494f9ceeec90,armoire,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
054a4edb60cf2145e98274ad3fcbfc212e6e2445,potted plant,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
055b7319d340daf8bb17e2bd492f9b1230da55a0,playhouse,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
055db798b8756570cc0eec7f8e7d3632cb6173ab,potted plant,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
0561c92e2635eaaa0ad753cabfb427cfde565ec0,vase,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
0564bb393c0bd2cbb3ef49c14b24828ad6e366f9,shelving,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
056be15536045e9a6a94b9b93cff62f72d43c326,tv stand,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
0573db8343b79322ae386b50233e1dfbf3d3b493,table lamp,,down,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_down
0574fb9784c1685bebcd7dce3300a5bce8523a23,rug,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
058936386adb57586905a14d68fbe70719cff89b,console table,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
0590a21b30e10913a5621e3f36becd2feb1ad7ae,camera,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
05955eaaf0ab689724243e9691d9a0e08609abc7,wall art,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
05980eee8561a3ebaf0753a2f14f5871611e693e,wall shelf,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
0598a08d6d048ed49026adf13247d4586033c864,beanbag chair,front,front,"[0.0, 0.0, 1.0]",True,False,0.05,geometry_axis_verified,preserved
05a565581b12a422065a58c242bd033b00302d6b,pendant lamp,,down,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_down
05be6be9816aef09082349fdd55a24aed992f467,china cabinet,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
05d2b8c3e805112b21d05d42054c4a9288c7d130,flower in vase,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
05da2cb72bdcdc9843fdad1b9dc10450a33e4fba,basket,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
05ddc6731f34bdbe1aa5cff98cd8fcd1db254a84,hanging cabinet,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
05dfa289f4a5be6a1be7f0882a4d929060242b5d,sink,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
05e49871b58cc921c0a3be28954cfe30e13d099c,wall art,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
05e5559cf467254327299a68a65b4bb188a4c1ab,armchair,front,front,"[0.0, 0.0, 1.0]",True,True,0.72,geometry_axis_candidate_low_conf,preserved
05e74cdc180382e77852871d4f0041023f18a16a,chair,front,front,"[0.0, 0.0, 1.0]",True,True,0.72,geometry_axis_verified,preserved
05f80a1f59e03f798ba3941f1a6f2712a0e93583,buffet,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
0608b5fe8ccd906911bfc7b38cc3b5128655fa01,glass,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
0614900c76c99d7781721d3d9053dcf5115ee3d5,planter,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
06167b4898a357794dad99671ee7b4a7e8ee4641,pendant lamp,,down,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_down
061bbd1e9acde17526053b8f69791d2e79d332b4,"candlestick.n.01,candle",,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
061efc927667529129a76d04993bd6920865eca8,end table,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
0621d6e661a29f7fcde7f2328fae37874a91c8e3,flower in vase,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
0626afb3eddc7696d194c35d0b0e0686ce7c7174,beam,,,"[0.0, 0.0, 1.0]",False,False,0.2,explicit_no_stable_category_direction,no_stable_direction
063168a53d4fa2422c8ddb49959bcbcd7b598402,rug,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
06371cc27b123a3f15667e82ae1a257fac893eac,dining table,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
063cb879ce734b8ad6367d8a2b0accc69d1b4a7a,storage bench,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
063e38c2ccedaaa2f0ed59739b30614d2e0d7b29,china cabinet,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
0640b4f6ac64feb498bbf8e8816ebac7eade3a6d,potted plant,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
064a5d963ba88f70afba5e40d7b172ab8a17799a,chandelier,,down,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_down
064aef085e932d1693de96c3194b259f462b0eef,towel,,,"[0.0, 0.0, 1.0]",False,False,0.2,explicit_no_stable_category_direction,no_stable_direction
064b3f799af628bf115efb91abd93c4c13196267,wall decor,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
065e00289e7117a075b985df455e98361ef29fe1,cabin,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
065ec382b612213e49941b205a074141469eba31,chest of drawers,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
065f704809e85a8e986e891c39a7cfeb3427fcb6,end table,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
0661fe7a6eec6a86f4e62625a60dcadb0ec41bc4,stool,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
06636eadea6038988c28bb2251ed9b465cdb79ca,loudspeaker,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
066d889d160db3dd0999a601bfd5df67540f1df5,bath mat,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
066e34ad65a2401baeaebdd8500bd954e255d02f,bunk bed,front,front,"[0.0, 0.0, 1.0]",True,True,0.72,geometry_axis_candidate_low_conf,preserved
0673c8be2931d0d95d101732908129d9b607bea6,cabinet,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
067538530a7ee321728360e23b5f56905eaa56ee,wall art,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
06764d11dcec69878cc762c36482be5ef2865443,armoire,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
0677bfbb64af1d34d83b878761110ce57285b9cf,railing,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
0678d5e4b8b1ceedadaa6ca750edb759910e2053,throw pillow,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
067b1ee46f53f164cf9bbb9aa205ee0f15073d44,wall mirror,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
0680b1340ce0d4256102460bccf800480613e07c,wall panel,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
0684c04a6a19f88a666c2a541593ac73185eb128,bag,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
06969dc2e72104a841fa8be14f2aed6b96a0ab4c,darts,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
069ac03793190fdcc5327b02eb4e163b4d952966,potted plant,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
06a6accc8e9b3c20d5f2a231fbeb7ebe0dc2a360,rug,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
06ab989edc3a34260ff041fbb5b98eec487d5da7,armchair,front,front,"[0.0, 0.0, 1.0]",True,True,0.72,geometry_axis_verified,preserved
06b9db1cb9619092ac774c338fe0b50e7bf05487,plant,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
06c290442dc4c777cc8f21746b733f0f239a6125,wall art,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
06e4766bc48a4e2774ca608dedebd040916be00c,wall art,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
06efd10ed434f9c096b434a73511ade1913693e9,window shade,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
06f7cde713ba88b147a0f6dfa2a0ef1b90395f6a,ceiling lamp,,down,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_down
